date,day_of_week,pair,orb_time_gmt,orb_time_ist,entry_mode,rr_ratio,expected_wr,direction,orb_high,orb_low,orb_range_pips,entry_time,entry_price,sl_price,tp_price,risk_pips,result,pnl_pips,exit_time,exit_price,exit_reason
2025-12-04,Thursday,USDCAD,11:15,04:45 PM,15min,2.0,72.7,SHORT,1.39735,1.39675,6.0,2025-12-04 13:15:00,1.39666,1.39755,1.39488,8.9,WIN,17.8,2025-12-04 15:00:00,1.39488,TP Hit
2025-12-04,Thursday,EURUSD,11:30,05:00 PM,5min,2.0,66.7,LONG,1.16791,1.16747,4.4,2025-12-04 11:45:00,1.16799,1.16727,1.16943,7.2,LOSS,-7.2,2025-12-04 12:30:00,1.16727,SL Hit
2025-12-05,Friday,USDCAD,16:00,09:30 PM,15min,2.5,63.0,SHORT,1.38673,1.3853,14.3,2025-12-05 17:00:00,1.38515,1.38693,1.3807,17.8,WIN,35.2,2025-12-05 21:45:00,1.38163,EOD Close
2025-12-08,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,LONG,1.38442,1.38295,14.7,2025-12-08 16:15:00,1.38455,1.38275,1.38995,18.0,WIN,2.6,2025-12-08 23:45:00,1.38481,EOD Close
2025-12-10,Wednesday,GBPUSD,15:00,08:30 PM,15min,3.0,61.5,SHORT,1.33363,1.33292,7.1,2025-12-10 15:15:00,1.33223,1.33383,1.32743,16.0,LOSS,-16.0,2025-12-10 16:50:00,1.33383,SL Hit
2025-12-11,Thursday,USDCAD,11:15,04:45 PM,15min,2.0,72.7,SHORT,1.38007,1.37937,7.0,2025-12-11 13:15:00,1.37904,1.38027,1.37658,12.3,WIN,24.6,2025-12-11 14:30:00,1.3765800000000004,TP Hit
2025-12-11,Thursday,EURUSD,11:30,05:00 PM,5min,2.0,66.7,LONG,1.17175,1.17109,6.6,2025-12-11 13:15:00,1.17199,1.17089,1.17419,11.0,WIN,22.0,2025-12-11 14:15:00,1.1741900000000003,TP Hit
2025-12-12,Friday,USDCAD,16:00,09:30 PM,15min,2.5,63.0,SHORT,1.379,1.37792,10.8,2025-12-12 17:00:00,1.37761,1.3792,1.37364,15.9,WIN,6.2,2025-12-12 21:45:00,1.37699,EOD Close
2025-12-15,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,LONG,1.37637,1.37545,9.2,2025-12-15 16:00:00,1.37658,1.37525,1.38057,13.3,WIN,3.3,2025-12-15 23:45:00,1.37691,EOD Close
2025-12-17,Wednesday,GBPUSD,15:00,08:30 PM,15min,3.0,61.5,LONG,1.33641,1.33581,6.0,2025-12-17 15:10:00,1.3373,1.33561,1.34237,16.9,WIN,0.3,2025-12-17 23:55:00,1.33733,EOD Close
2025-12-18,Thursday,USDCAD,11:15,04:45 PM,15min,2.0,72.7,LONG,1.37857,1.37805,5.2,2025-12-18 12:00:00,1.37872,1.37785,1.38046,8.7,LOSS,-8.7,2025-12-18 13:30:00,1.37785,SL Hit
2025-12-18,Thursday,EURUSD,11:30,05:00 PM,5min,2.0,66.7,SHORT,1.17271,1.1721,6.1,2025-12-18 11:45:00,1.17201,1.17291,1.17021,9.0,LOSS,-9.0,2025-12-18 13:15:00,1.17291,SL Hit
2025-12-18,Thursday,GBPUSD,03:45,09:15 AM,15min,2.0,63.6,LONG,1.33634,1.33611,2.3,2025-12-18 03:55:00,1.33643,1.33591,1.33747,5.2,WIN,10.4,2025-12-18 07:50:00,1.3374700000000002,TP Hit
